SETTLEMENT_DATE,CUSIP,SYMBOL,QUANTITY_FAILS,DESCRIPTION,PRICE
20160301,922908611,VBR,4745.0,VANGUARD SMALL-CAP VALUE ETF,93.87
20160301,922908769,VTI,4263.0,VANGUARD TOTAL STOCK MARKET ET,98.36
20160302,36467W109,GME,15983.0,GAMESTOP CORP (HLDG CO) CL A,30.94
20160302,464287507,IJH,1877.0,ISHARES CORE S&P MID-CAP ETF,136.25
20160302,464287622,IWB,5.0,ISHARES RUSSELL 1000 INDEX ETF,109.70
20160302,464287655,IWM,142102.0,ISHARES RUSSELL 2000 ETF,104.94
20160302,808524763,FNDA,60819.0,SCHWAB FUNDAMENTAL U S SMALL C,27.00
20160302,922908611,VBR,17521.0,VANGUARD SMALL-CAP VALUE ETF,95.67
20160302,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,78.40
20160302,922908769,VTI,1098.0,VANGUARD TOTAL STOCK MARKET ET,100.66
20160303,36467W109,GME,15131.0,GAMESTOP CORP (HLDG CO) CL A,31.29
20160303,464287507,IJH,2.0,ISHARES CORE S&P MID-CAP ETF,137.48
20160303,464287622,IWB,49623.0,ISHARES RUSSELL 1000 INDEX ETF,110.25
20160303,464287655,IWM,1111500.0,ISHARES RUSSELL 2000 ETF,106.08
20160303,78464A714,XRT,36838.0,SPDR SERIES TR SPDR S&P RETAIL,44.21
20160303,808524763,FNDA,30423.0,SCHWAB FUNDAMENTAL U S SMALL C,27.26
20160303,922908611,VBR,17742.0,VANGUARD SMALL-CAP VALUE ETF,96.82
20160303,922908652,VXF,2130.0,VANGUARD EXTENDED MARKET ETF,79.21
20160303,922908769,VTI,80727.0,VANGUARD TOTAL STOCK MARKET ET,101.22
20160304,36467W109,GME,125365.0,GAMESTOP CORP (HLDG CO) CL A,32.71
20160304,464287507,IJH,2025.0,ISHARES CORE S&P MID-CAP ETF,138.97
20160304,464287622,IWB,362.0,ISHARES RUSSELL 1000 INDEX ETF,110.80
20160304,464287655,IWM,6310901.0,ISHARES RUSSELL 2000 ETF,107.10
20160304,78464A714,XRT,228864.0,SPDR SERIES TR SPDR S&P RETAIL,44.60
20160304,808524763,FNDA,29700.0,SCHWAB FUNDAMENTAL U S SMALL C,27.64
20160304,922908611,VBR,29385.0,VANGUARD SMALL-CAP VALUE ETF,98.04
20160304,922908769,VTI,53852.0,VANGUARD TOTAL STOCK MARKET ET,101.72
20160307,36467W109,GME,3581.0,GAMESTOP CORP (HLDG CO) CL A,31.23
20160307,464287507,IJH,994.0,ISHARES CORE S&P MID-CAP ETF,139.94
20160307,464287622,IWB,1635.0,ISHARES RUSSELL 1000 INDEX ETF,111.17
20160307,464287655,IWM,3041849.0,ISHARES RUSSELL 2000 ETF,107.68
20160307,78464A714,XRT,6575.0,SPDR SERIES TR SPDR S&P RETAIL,44.82
20160307,808524763,FNDA,17151.0,SCHWAB FUNDAMENTAL U S SMALL C,27.81
20160307,922908611,VBR,60207.0,VANGUARD SMALL-CAP VALUE ETF,98.78
20160307,922908769,VTI,49110.0,VANGUARD TOTAL STOCK MARKET ET,102.07
20160308,36467W109,GME,30.0,GAMESTOP CORP (HLDG CO) CL A,30.74
20160308,464287507,IJH,2762.0,ISHARES CORE S&P MID-CAP ETF,140.53
20160308,464287622,IWB,116.0,ISHARES RUSSELL 1000 INDEX ETF,111.30
20160308,464287655,IWM,1984190.0,ISHARES RUSSELL 2000 ETF,108.91
20160308,78464A714,XRT,66548.0,SPDR SERIES TR SPDR S&P RETAIL,45.05
20160308,808524763,FNDA,551.0,SCHWAB FUNDAMENTAL U S SMALL C,28.10
20160308,922908652,VXF,271922.0,VANGUARD EXTENDED MARKET ETF,81.06
20160308,922908769,VTI,10851.0,VANGUARD TOTAL STOCK MARKET ET,102.28
20160309,36467W109,GME,1157.0,GAMESTOP CORP (HLDG CO) CL A,30.12
20160309,464287507,IJH,22.0,ISHARES CORE S&P MID-CAP ETF,137.96
20160309,464287655,IWM,539111.0,ISHARES RUSSELL 2000 ETF,106.28
20160309,78464A714,XRT,104449.0,SPDR SERIES TR SPDR S&P RETAIL,44.73
20160309,808524763,FNDA,13693.0,SCHWAB FUNDAMENTAL U S SMALL C,27.50
20160309,922908611,VBR,27668.0,VANGUARD SMALL-CAP VALUE ETF,97.48
20160309,922908769,VTI,1535.0,VANGUARD TOTAL STOCK MARKET ET,101.01
20160310,36467W109,GME,716.0,GAMESTOP CORP (HLDG CO) CL A,31.29
20160310,464287507,IJH,34.0,ISHARES CORE S&P MID-CAP ETF,138.52
20160310,464287655,IWM,323629.0,ISHARES RUSSELL 2000 ETF,106.82
20160310,78464A714,XRT,6343.0,SPDR SERIES TR SPDR S&P RETAIL,44.83
20160310,808524763,FNDA,17332.0,SCHWAB FUNDAMENTAL U S SMALL C,27.66
20160310,922908611,VBR,72795.0,VANGUARD SMALL-CAP VALUE ETF,98.01
20160310,922908652,VXF,109213.0,VANGUARD EXTENDED MARKET ETF,79.73
20160310,922908769,VTI,832.0,VANGUARD TOTAL STOCK MARKET ET,101.50
20160311,464287507,IJH,17943.0,ISHARES CORE S&P MID-CAP ETF,138.13
20160311,464287655,IWM,886993.0,ISHARES RUSSELL 2000 ETF,105.96
20160311,78464A714,XRT,6432.0,SPDR SERIES TR SPDR S&P RETAIL,44.92
20160311,808524763,FNDA,64545.0,SCHWAB FUNDAMENTAL U S SMALL C,27.50
20160311,922908611,VBR,23394.0,VANGUARD SMALL-CAP VALUE ETF,97.77
20160311,922908652,VXF,1243.0,VANGUARD EXTENDED MARKET ETF,79.29
20160311,922908769,VTI,17701.0,VANGUARD TOTAL STOCK MARKET ET,101.50
20160314,36467W109,GME,227.0,GAMESTOP CORP (HLDG CO) CL A,30.75
20160314,464287507,IJH,10.0,ISHARES CORE S&P MID-CAP ETF,140.76
20160314,464287655,IWM,117860.0,ISHARES RUSSELL 2000 ETF,108.21
20160314,78464A714,XRT,99522.0,SPDR SERIES TR SPDR S&P RETAIL,45.61
20160314,808524763,FNDA,98250.0,SCHWAB FUNDAMENTAL U S SMALL C,28.07
20160314,922908611,VBR,37266.0,VANGUARD SMALL-CAP VALUE ETF,99.63
20160314,922908652,VXF,2134.0,VANGUARD EXTENDED MARKET ETF,81.01
20160314,922908769,VTI,4190.0,VANGUARD TOTAL STOCK MARKET ET,103.19
20160315,36467W109,GME,4527.0,GAMESTOP CORP (HLDG CO) CL A,31.66
20160315,464287507,IJH,298.0,ISHARES CORE S&P MID-CAP ETF,140.25
20160315,464287655,IWM,1404061.0,ISHARES RUSSELL 2000 ETF,107.93
20160315,78464A714,XRT,64376.0,SPDR SERIES TR SPDR S&P RETAIL,45.57
20160315,808524763,FNDA,76618.0,SCHWAB FUNDAMENTAL U S SMALL C,27.92
20160315,922908611,VBR,13331.0,VANGUARD SMALL-CAP VALUE ETF,99.25
20160315,922908652,VXF,2614.0,VANGUARD EXTENDED MARKET ETF,80.72
20160315,922908769,VTI,783.0,VANGUARD TOTAL STOCK MARKET ET,103.07
20160316,36467W109,GME,72774.0,GAMESTOP CORP (HLDG CO) CL A,30.78
20160316,464287507,IJH,1981.0,ISHARES CORE S&P MID-CAP ETF,139.28
20160316,464287655,IWM,1241048.0,ISHARES RUSSELL 2000 ETF,106.25
20160316,78464A714,XRT,19871.0,SPDR SERIES TR SPDR S&P RETAIL,45.10
20160316,808524763,FNDA,247.0,SCHWAB FUNDAMENTAL U S SMALL C,27.68
20160316,922908611,VBR,1.0,VANGUARD SMALL-CAP VALUE ETF,98.02
20160316,922908652,VXF,25.0,VANGUARD EXTENDED MARKET ETF,79.83
20160316,922908769,VTI,2355.0,VANGUARD TOTAL STOCK MARKET ET,102.24
20160317,36467W109,GME,70919.0,GAMESTOP CORP (HLDG CO) CL A,31.91
20160317,464287507,IJH,900.0,ISHARES CORE S&P MID-CAP ETF,140.79
20160317,464287622,IWB,1.0,ISHARES RUSSELL 1000 INDEX ETF,112.67
20160317,464287655,IWM,807254.0,ISHARES RUSSELL 2000 ETF,106.99
20160317,78464A714,XRT,38341.0,SPDR SERIES TR SPDR S&P RETAIL,45.32
20160317,808524763,FNDA,13802.0,SCHWAB FUNDAMENTAL U S SMALL C,27.91
20160317,922908611,VBR,14273.0,VANGUARD SMALL-CAP VALUE ETF,99.05
20160317,922908652,VXF,3082.0,VANGUARD EXTENDED MARKET ETF,80.56
20160317,922908769,VTI,6585.0,VANGUARD TOTAL STOCK MARKET ET,102.88
20160318,36467W109,GME,70.0,GAMESTOP CORP (HLDG CO) CL A,31.36
20160318,464287507,IJH,3393.0,ISHARES CORE S&P MID-CAP ETF,142.23
20160318,464287622,IWB,363.0,ISHARES RUSSELL 1000 INDEX ETF,113.43
20160318,464287655,IWM,844180.0,ISHARES RUSSELL 2000 ETF,108.64
20160318,78464A714,XRT,102733.0,SPDR SERIES TR SPDR S&P RETAIL,45.77
20160318,808524763,FNDA,18606.0,SCHWAB FUNDAMENTAL U S SMALL C,28.40
20160318,922908611,VBR,35150.0,VANGUARD SMALL-CAP VALUE ETF,100.60
20160318,922908652,VXF,7759.0,VANGUARD EXTENDED MARKET ETF,81.51
20160318,922908769,VTI,13353.0,VANGUARD TOTAL STOCK MARKET ET,103.67
20160321,36467W109,GME,24374.0,GAMESTOP CORP (HLDG CO) CL A,30.83
20160321,464287507,IJH,2305.0,ISHARES CORE S&P MID-CAP ETF,142.96
20160321,464287622,IWB,307.0,ISHARES RUSSELL 1000 INDEX ETF,113.96
20160321,464287655,IWM,2719457.0,ISHARES RUSSELL 2000 ETF,109.62
20160321,78464A714,XRT,48991.0,SPDR SERIES TR SPDR S&P RETAIL,45.98
20160321,808524763,FNDA,29602.0,SCHWAB FUNDAMENTAL U S SMALL C,28.59
20160321,922908611,VBR,24961.0,VANGUARD SMALL-CAP VALUE ETF,101.12
20160321,922908652,VXF,46282.0,VANGUARD EXTENDED MARKET ETF,82.04
20160321,922908769,VTI,12784.0,VANGUARD TOTAL STOCK MARKET ET,104.13
20160322,36467W109,GME,4835.0,GAMESTOP CORP (HLDG CO) CL A,30.85
20160322,464287507,IJH,469.0,ISHARES CORE S&P MID-CAP ETF,143.03
20160322,464287622,IWB,917.0,ISHARES RUSSELL 1000 INDEX ETF,114.04
20160322,464287655,IWM,6660250.0,ISHARES RUSSELL 2000 ETF,109.37
20160322,78464A714,XRT,102447.0,SPDR SERIES TR SPDR S&P RETAIL,45.74
20160322,808524763,FNDA,18945.0,SCHWAB FUNDAMENTAL U S SMALL C,28.47
20160322,922908611,VBR,708.0,VANGUARD SMALL-CAP VALUE ETF,100.97
20160322,922908652,VXF,80667.0,VANGUARD EXTENDED MARKET ETF,81.71
20160322,922908769,VTI,5081.0,VANGUARD TOTAL STOCK MARKET ET,104.23
20160323,36467W109,GME,138130.0,GAMESTOP CORP (HLDG CO) CL A,30.18
20160323,464287507,IJH,2184.0,ISHARES CORE S&P MID-CAP ETF,143.09
20160323,464287622,IWB,1535.0,ISHARES RUSSELL 1000 INDEX ETF,114.03
20160323,464287655,IWM,246108.0,ISHARES RUSSELL 2000 ETF,109.22
20160323,78464A714,XRT,136396.0,SPDR SERIES TR SPDR S&P RETAIL,45.52
20160323,808524763,FNDA,63145.0,SCHWAB FUNDAMENTAL U S SMALL C,28.38
20160323,922908611,VBR,16008.0,VANGUARD SMALL-CAP VALUE ETF,100.99
20160323,922908652,VXF,29126.0,VANGUARD EXTENDED MARKET ETF,81.79
20160323,922908769,VTI,32121.0,VANGUARD TOTAL STOCK MARKET ET,104.22
20160324,36467W109,GME,885.0,GAMESTOP CORP (HLDG CO) CL A,30.37
20160324,464287507,IJH,129.0,ISHARES CORE S&P MID-CAP ETF,140.82
20160324,464287622,IWB,5139.0,ISHARES RUSSELL 1000 INDEX ETF,112.62
20160324,464287655,IWM,17036.0,ISHARES RUSSELL 2000 ETF,106.85
20160324,78464A714,XRT,232382.0,SPDR SERIES TR SPDR S&P RETAIL,44.96
20160324,808524763,FNDA,88900.0,SCHWAB FUNDAMENTAL U S SMALL C,27.92
20160324,922908611,VBR,966.0,VANGUARD SMALL-CAP VALUE ETF,99.43
20160324,922908769,VTI,7070.0,VANGUARD TOTAL STOCK MARKET ET,103.37
20160328,36467W109,GME,866.0,GAMESTOP CORP (HLDG CO) CL A,30.27
20160328,464287507,IJH,2672.0,ISHARES CORE S&P MID-CAP ETF,140.91
20160328,464287622,IWB,59126.0,ISHARES RUSSELL 1000 INDEX ETF,112.62
20160328,464287655,IWM,6898.0,ISHARES RUSSELL 2000 ETF,107.18
20160328,78464A714,XRT,227693.0,SPDR SERIES TR SPDR S&P RETAIL,45.19
20160328,808524763,FNDA,83429.0,SCHWAB FUNDAMENTAL U S SMALL C,27.99
20160328,922908652,VXF,593.0,VANGUARD EXTENDED MARKET ETF,80.63
20160328,922908769,VTI,33.0,VANGUARD TOTAL STOCK MARKET ET,103.32
20160329,36467W109,GME,601.0,GAMESTOP CORP (HLDG CO) CL A,30.09
20160329,464287507,IJH,614.0,ISHARES CORE S&P MID-CAP ETF,141.42
20160329,464287622,IWB,44440.0,ISHARES RUSSELL 1000 INDEX ETF,112.65
20160329,464287655,IWM,10696.0,ISHARES RUSSELL 2000 ETF,107.33
20160329,78464A714,XRT,424924.0,SPDR SERIES TR SPDR S&P RETAIL,45.53
20160329,808524763,FNDA,85424.0,SCHWAB FUNDAMENTAL U S SMALL C,28.02
20160329,922908611,VBR,18675.0,VANGUARD SMALL-CAP VALUE ETF,99.81
20160329,922908652,VXF,2828.0,VANGUARD EXTENDED MARKET ETF,80.68
20160329,922908769,VTI,1053.0,VANGUARD TOTAL STOCK MARKET ET,103.39
20160330,36467W109,GME,5478.0,GAMESTOP CORP (HLDG CO) CL A,31.51
20160330,464287507,IJH,1688.0,ISHARES CORE S&P MID-CAP ETF,143.96
20160330,464287622,IWB,101.0,ISHARES RUSSELL 1000 INDEX ETF,113.78
20160330,464287655,IWM,4374.0,ISHARES RUSSELL 2000 ETF,110.33
20160330,808524763,FNDA,427.0,SCHWAB FUNDAMENTAL U S SMALL C,28.63
20160330,922908611,VBR,59267.0,VANGUARD SMALL-CAP VALUE ETF,101.72
20160330,922908652,VXF,526.0,VANGUARD EXTENDED MARKET ETF,82.33
20160330,922908769,VTI,4767.0,VANGUARD TOTAL STOCK MARKET ET,104.54
20160331,36467W109,GME,4250.0,GAMESTOP CORP (HLDG CO) CL A,31.76
20160331,464287507,IJH,809.0,ISHARES CORE S&P MID-CAP ETF,144.03
20160331,464287655,IWM,23263.0,ISHARES RUSSELL 2000 ETF,110.35
20160331,78464A714,XRT,34003.0,SPDR SERIES TR SPDR S&P RETAIL,46.24
20160331,808524763,FNDA,31877.0,SCHWAB FUNDAMENTAL U S SMALL C,28.67
20160331,922908611,VBR,72397.0,VANGUARD SMALL-CAP VALUE ETF,101.76
20160331,922908652,VXF,34524.0,VANGUARD EXTENDED MARKET ETF,82.48
20160331,922908769,VTI,24.0,VANGUARD TOTAL STOCK MARKET ET,104.94
20160401,36467W109,GME,1936.0,GAMESTOP CORP (HLDG CO) CL A,31.73
20160401,464287507,IJH,96414.0,ISHARES CORE S&P MID-CAP ETF,144.19
20160401,464287622,IWB,178.0,ISHARES RUSSELL 1000 INDEX ETF,114.07
20160401,464287655,IWM,33020.0,ISHARES RUSSELL 2000 ETF,110.62
20160401,78464A714,XRT,74998.0,SPDR SERIES TR SPDR S&P RETAIL,46.18
20160401,808524763,FNDA,24443.0,SCHWAB FUNDAMENTAL U S SMALL C,28.69
20160401,922908611,VBR,7817.0,VANGUARD SMALL-CAP VALUE ETF,101.88
20160401,922908652,VXF,258886.0,VANGUARD EXTENDED MARKET ETF,82.80
20160401,922908769,VTI,1823.0,VANGUARD TOTAL STOCK MARKET ET,104.82
20160404,36467W109,GME,2283.0,GAMESTOP CORP (HLDG CO) CL A,31.34
20160404,464287507,IJH,9710.0,ISHARES CORE S&P MID-CAP ETF,144.87
20160404,464287655,IWM,7727642.0,ISHARES RUSSELL 2000 ETF,111.10
20160404,78464A714,XRT,23457.0,SPDR SERIES TR SPDR S&P RETAIL,46.12
20160404,808524763,FNDA,52517.0,SCHWAB FUNDAMENTAL U S SMALL C,28.74
20160404,922908611,VBR,3.0,VANGUARD SMALL-CAP VALUE ETF,102.01
20160404,922908652,VXF,99608.0,VANGUARD EXTENDED MARKET ETF,83.11
20160404,922908769,VTI,13.0,VANGUARD TOTAL STOCK MARKET ET,105.48
20160405,36467W109,GME,2156.0,GAMESTOP CORP (HLDG CO) CL A,30.93
20160405,464287507,IJH,8.0,ISHARES CORE S&P MID-CAP ETF,143.46
20160405,464287655,IWM,1876700.0,ISHARES RUSSELL 2000 ETF,110.19
20160405,78464A714,XRT,39098.0,SPDR SERIES TR SPDR S&P RETAIL,45.52
20160405,808524763,FNDA,96793.0,SCHWAB FUNDAMENTAL U S SMALL C,28.42
20160405,922908611,VBR,13.0,VANGUARD SMALL-CAP VALUE ETF,100.99
20160405,922908652,VXF,211027.0,VANGUARD EXTENDED MARKET ETF,82.47
20160405,922908769,VTI,224.0,VANGUARD TOTAL STOCK MARKET ET,105.04
20160406,36467W109,GME,523.0,GAMESTOP CORP (HLDG CO) CL A,30.29
20160406,464287507,IJH,446.0,ISHARES CORE S&P MID-CAP ETF,141.94
20160406,464287622,IWB,1.0,ISHARES RUSSELL 1000 INDEX ETF,113.22
20160406,464287655,IWM,2417520.0,ISHARES RUSSELL 2000 ETF,108.90
20160406,78464A714,XRT,20.0,SPDR SERIES TR SPDR S&P RETAIL,45.02
20160406,808524763,FNDA,112343.0,SCHWAB FUNDAMENTAL U S SMALL C,28.09
20160406,922908611,VBR,7656.0,VANGUARD SMALL-CAP VALUE ETF,99.85
20160406,922908652,VXF,168053.0,VANGUARD EXTENDED MARKET ETF,81.69
20160406,922908769,VTI,153.0,VANGUARD TOTAL STOCK MARKET ET,104.02
20160407,36467W109,GME,3676.0,GAMESTOP CORP (HLDG CO) CL A,30.09
20160407,464287655,IWM,1506.0,ISHARES RUSSELL 2000 ETF,110.14
20160407,808524763,FNDA,28410.0,SCHWAB FUNDAMENTAL U S SMALL C,28.37
20160407,922908611,VBR,38160.0,VANGUARD SMALL-CAP VALUE ETF,100.61
20160407,922908652,VXF,184166.0,VANGUARD EXTENDED MARKET ETF,82.70
20160408,36467W109,GME,364.0,GAMESTOP CORP (HLDG CO) CL A,29.12
20160408,464287507,IJH,115.0,ISHARES CORE S&P MID-CAP ETF,141.51
20160408,464287655,IWM,1242552.0,ISHARES RUSSELL 2000 ETF,108.69
20160408,78464A714,XRT,9748.0,SPDR SERIES TR SPDR S&P RETAIL,44.10
20160408,808524763,FNDA,35236.0,SCHWAB FUNDAMENTAL U S SMALL C,27.96
20160408,922908611,VBR,39480.0,VANGUARD SMALL-CAP VALUE ETF,99.35
20160408,922908652,VXF,16713.0,VANGUARD EXTENDED MARKET ETF,81.58
20160408,922908769,VTI,16268.0,VANGUARD TOTAL STOCK MARKET ET,103.92
20160411,36467W109,GME,233.0,GAMESTOP CORP (HLDG CO) CL A,29.49
20160411,464287507,IJH,6.0,ISHARES CORE S&P MID-CAP ETF,142.37
20160411,464287622,IWB,58276.0,ISHARES RUSSELL 1000 INDEX ETF,113.43
20160411,464287655,IWM,56010.0,ISHARES RUSSELL 2000 ETF,109.11
20160411,78464A714,XRT,139930.0,SPDR SERIES TR SPDR S&P RETAIL,43.86
20160411,808524763,FNDA,31729.0,SCHWAB FUNDAMENTAL U S SMALL C,28.16
20160411,922908611,VBR,42519.0,VANGUARD SMALL-CAP VALUE ETF,100.10
20160411,922908652,VXF,31.0,VANGUARD EXTENDED MARKET ETF,81.95
20160411,922908769,VTI,1450.0,VANGUARD TOTAL STOCK MARKET ET,104.20
20160412,36467W109,GME,1461.0,GAMESTOP CORP (HLDG CO) CL A,29.88
20160412,464287507,IJH,1345.0,ISHARES CORE S&P MID-CAP ETF,142.17
20160412,464287622,IWB,2.0,ISHARES RUSSELL 1000 INDEX ETF,113.20
20160412,464287655,IWM,135529.0,ISHARES RUSSELL 2000 ETF,108.78
20160412,78464A714,XRT,1031113.0,SPDR SERIES TR SPDR S&P RETAIL,43.49
20160412,808524763,FNDA,13178.0,SCHWAB FUNDAMENTAL U S SMALL C,28.14
20160412,922908611,VBR,54267.0,VANGUARD SMALL-CAP VALUE ETF,100.10
20160412,922908652,VXF,8674.0,VANGUARD EXTENDED MARKET ETF,81.74
20160412,922908769,VTI,15313.0,VANGUARD TOTAL STOCK MARKET ET,103.91
20160413,36467W109,GME,1997.0,GAMESTOP CORP (HLDG CO) CL A,30.09
20160413,464287655,IWM,1044694.0,ISHARES RUSSELL 2000 ETF,109.94
20160413,78464A714,XRT,2035224.0,SPDR SERIES TR SPDR S&P RETAIL,44.09
20160413,808524763,FNDA,3040.0,SCHWAB FUNDAMENTAL U S SMALL C,28.52
20160413,922908611,VBR,1.0,VANGUARD SMALL-CAP VALUE ETF,101.40
20160413,922908652,VXF,2374.0,VANGUARD EXTENDED MARKET ETF,82.52
20160413,922908769,VTI,1088.0,VANGUARD TOTAL STOCK MARKET ET,104.92
20160414,36467W109,GME,1086.0,GAMESTOP CORP (HLDG CO) CL A,31.47
20160414,464287507,IJH,149.0,ISHARES CORE S&P MID-CAP ETF,146.10
20160414,464287655,IWM,301978.0,ISHARES RUSSELL 2000 ETF,112.30
20160414,78464A714,XRT,2860856.0,SPDR SERIES TR SPDR S&P RETAIL,45.29
20160414,808524763,FNDA,937.0,SCHWAB FUNDAMENTAL U S SMALL C,29.02
20160414,922908652,VXF,2402.0,VANGUARD EXTENDED MARKET ETF,84.06
20160414,922908769,VTI,1332.0,VANGUARD TOTAL STOCK MARKET ET,106.16
20160415,36467W109,GME,875.0,GAMESTOP CORP (HLDG CO) CL A,31.65
20160415,464287507,IJH,2780.0,ISHARES CORE S&P MID-CAP ETF,145.61
20160415,464287622,IWB,1900.0,ISHARES RUSSELL 1000 INDEX ETF,115.46
20160415,464287655,IWM,190.0,ISHARES RUSSELL 2000 ETF,112.17
20160415,78464A714,XRT,2654012.0,SPDR SERIES TR SPDR S&P RETAIL,44.99
20160415,808524763,FNDA,3392.0,SCHWAB FUNDAMENTAL U S SMALL C,28.93
20160415,922908611,VBR,55.0,VANGUARD SMALL-CAP VALUE ETF,102.91
20160415,922908652,VXF,738.0,VANGUARD EXTENDED MARKET ETF,83.85
20160415,922908769,VTI,6715.0,VANGUARD TOTAL STOCK MARKET ET,106.10
20160418,36467W109,GME,121.0,GAMESTOP CORP (HLDG CO) CL A,31.79
20160418,464287507,IJH,1639.0,ISHARES CORE S&P MID-CAP ETF,146.24
20160418,464287622,IWB,17804.0,ISHARES RUSSELL 1000 INDEX ETF,115.37
20160418,464287655,IWM,2597.0,ISHARES RUSSELL 2000 ETF,112.47
20160418,78464A714,XRT,96621.0,SPDR SERIES TR SPDR S&P RETAIL,45.34
20160418,808524763,FNDA,4334.0,SCHWAB FUNDAMENTAL U S SMALL C,29.01
20160418,922908611,VBR,12064.0,VANGUARD SMALL-CAP VALUE ETF,103.23
20160419,464287507,IJH,4.0,ISHARES CORE S&P MID-CAP ETF,146.79
20160419,464287655,IWM,1582.0,ISHARES RUSSELL 2000 ETF,113.29
20160419,78464A714,XRT,14409.0,SPDR SERIES TR SPDR S&P RETAIL,45.54
20160419,808524763,FNDA,19142.0,SCHWAB FUNDAMENTAL U S SMALL C,29.15
20160419,922908611,VBR,47455.0,VANGUARD SMALL-CAP VALUE ETF,103.75
20160419,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,84.58
20160419,922908769,VTI,1049.0,VANGUARD TOTAL STOCK MARKET ET,106.76
20160420,36467W109,GME,11387.0,GAMESTOP CORP (HLDG CO) CL A,32.45
20160420,464287507,IJH,47.0,ISHARES CORE S&P MID-CAP ETF,147.36
20160420,464287655,IWM,12068.0,ISHARES RUSSELL 2000 ETF,113.39
20160420,78464A714,XRT,159327.0,SPDR SERIES TR SPDR S&P RETAIL,45.37
20160420,808524763,FNDA,5342.0,SCHWAB FUNDAMENTAL U S SMALL C,29.31
20160420,922908611,VBR,1206.0,VANGUARD SMALL-CAP VALUE ETF,104.31
20160420,922908652,VXF,749161.0,VANGUARD EXTENDED MARKET ETF,84.77
20160420,922908769,VTI,3461.0,VANGUARD TOTAL STOCK MARKET ET,107.07
20160421,36467W109,GME,6508.0,GAMESTOP CORP (HLDG CO) CL A,32.89
20160421,464287507,IJH,3.0,ISHARES CORE S&P MID-CAP ETF,147.45
20160421,464287622,IWB,92574.0,ISHARES RUSSELL 1000 INDEX ETF,116.66
20160421,464287655,IWM,3637.0,ISHARES RUSSELL 2000 ETF,113.63
20160421,78464A714,XRT,63218.0,SPDR SERIES TR SPDR S&P RETAIL,45.55
20160421,808524763,FNDA,41947.0,SCHWAB FUNDAMENTAL U S SMALL C,29.36
20160421,922908611,VBR,21671.0,VANGUARD SMALL-CAP VALUE ETF,104.30
20160421,922908652,VXF,398.0,VANGUARD EXTENDED MARKET ETF,84.94
20160421,922908769,VTI,61.0,VANGUARD TOTAL STOCK MARKET ET,107.18
20160422,36467W109,GME,10622.0,GAMESTOP CORP (HLDG CO) CL A,32.31
20160422,464287622,IWB,23393.0,ISHARES RUSSELL 1000 INDEX ETF,116.06
20160422,464287655,IWM,383622.0,ISHARES RUSSELL 2000 ETF,112.99
20160422,78464A714,XRT,14015.0,SPDR SERIES TR SPDR S&P RETAIL,45.01
20160422,808524763,FNDA,91811.0,SCHWAB FUNDAMENTAL U S SMALL C,29.14
20160422,922908611,VBR,59940.0,VANGUARD SMALL-CAP VALUE ETF,103.30
20160422,922908769,VTI,2378.0,VANGUARD TOTAL STOCK MARKET ET,106.67
20160425,36467W109,GME,1973.0,GAMESTOP CORP (HLDG CO) CL A,32.80
20160425,464287507,IJH,7.0,ISHARES CORE S&P MID-CAP ETF,147.44
20160425,464287622,IWB,15416.0,ISHARES RUSSELL 1000 INDEX ETF,116.12
20160425,464287655,IWM,121699.0,ISHARES RUSSELL 2000 ETF,114.09
20160425,78464A714,XRT,48556.0,SPDR SERIES TR SPDR S&P RETAIL,45.23
20160425,808524763,FNDA,152609.0,SCHWAB FUNDAMENTAL U S SMALL C,29.41
20160425,922908611,VBR,793.0,VANGUARD SMALL-CAP VALUE ETF,104.47
20160425,922908652,VXF,31799.0,VANGUARD EXTENDED MARKET ETF,85.14
20160426,36467W109,GME,427.0,GAMESTOP CORP (HLDG CO) CL A,32.80
20160426,464287507,IJH,1.0,ISHARES CORE S&P MID-CAP ETF,146.61
20160426,464287622,IWB,5087.0,ISHARES RUSSELL 1000 INDEX ETF,115.85
20160426,464287655,IWM,10818.0,ISHARES RUSSELL 2000 ETF,113.27
20160426,78464A714,XRT,647.0,SPDR SERIES TR SPDR S&P RETAIL,44.83
20160426,808524763,FNDA,27812.0,SCHWAB FUNDAMENTAL U S SMALL C,29.18
20160426,922908611,VBR,19608.0,VANGUARD SMALL-CAP VALUE ETF,103.75
20160426,922908652,VXF,65464.0,VANGUARD EXTENDED MARKET ETF,84.62
20160426,922908769,VTI,17462.0,VANGUARD TOTAL STOCK MARKET ET,106.55
20160427,36467W109,GME,4516.0,GAMESTOP CORP (HLDG CO) CL A,33.32
20160427,464287507,IJH,25.0,ISHARES CORE S&P MID-CAP ETF,147.91
20160427,464287655,IWM,1274.0,ISHARES RUSSELL 2000 ETF,114.44
20160427,78464A714,XRT,44946.0,SPDR SERIES TR SPDR S&P RETAIL,45.54
20160427,808524763,FNDA,35460.0,SCHWAB FUNDAMENTAL U S SMALL C,29.57
20160427,922908611,VBR,20069.0,VANGUARD SMALL-CAP VALUE ETF,104.96
20160427,922908652,VXF,431140.0,VANGUARD EXTENDED MARKET ETF,85.37
